ID,CUSTOMER_ID,OFFER_ID,ACTIVATED,VERIFIED
19951877998,40401666,744146,2021-03-19 14:07:26.000,
19952663688,40403490,744146,2021-03-19 19:36:30.000,
19963953842,40444949,744146,2021-03-24 17:19:54.000,
19957578653,40416405,744146,2021-03-21 16:59:26.000,2021-03-21 22:35:14.000
19957582134,40399218,744146,2021-03-21 17:00:48.000,
19958614757,40396221,744146,2021-03-21 23:36:09.000,
19962011322,40420911,744146,2021-03-23 18:20:25.000,
19958629879,40423150,744146,2021-03-21 23:43:13.000,
19953364192,40394140,744146,2021-03-20 00:40:30.000,2021-03-20 01:47:45.000
19957556425,40407542,744146,2021-03-21 16:51:33.000,
19958478212,40423085,744146,2021-03-21 22:33:16.000,2021-03-22 00:34:32.000
19953372995,40407239,744146,2021-03-20 00:44:24.000,
19956744484,40416816,744146,2021-03-21 11:35:40.000,
19953374924,40407223,744146,2021-03-20 00:45:14.000,
19955810634,40396157,744146,2021-03-20 22:35:31.000,
19953954934,40397746,744146,2021-03-20 06:47:06.000,
19957496646,40418070,744146,2021-03-21 16:31:10.000,
19955817210,40403834,744146,2021-03-20 22:38:33.000,2021-03-23 22:01:40.000
19961960878,40391651,744146,2021-03-23 17:53:01.000,
19955820522,40415001,744146,2021-03-20 22:40:03.000,
19958661988,40423719,744146,2021-03-21 23:57:46.000,
19957559085,40416937,744146,2021-03-21 16:52:31.000,
19962011230,40390311,744146,2021-03-23 18:20:22.000,2021-03-24 03:28:12.000
19962003017,40437194,744146,2021-03-23 18:15:29.000,2021-03-24 17:48:09.000
19962002323,40400040,744146,2021-03-23 18:15:06.000,
19953940795,40409509,744146,2021-03-20 06:25:19.000,
19962000260,40436386,744146,2021-03-23 18:13:54.000,2021-03-24 03:15:32.000
19957803610,40418480,744146,2021-03-21 18:21:15.000,
19957516387,40420305,744146,2021-03-21 16:37:50.000,
19955841240,40413865,744146,2021-03-20 22:49:58.000,
19955850890,40415108,744146,2021-03-20 22:54:46.000,
19958482270,40423146,744146,2021-03-21 22:35:16.000,
19961421598,40435046,744146,2021-03-23 12:14:49.000,
19961989146,40404121,744146,2021-03-23 18:07:51.000,
19959991655,40429165,744146,2021-03-22 17:47:57.000,
19958633018,40423650,744146,2021-03-21 23:44:38.000,
19952699550,40398288,744146,2021-03-19 19:52:21.000,2021-03-20 15:12:01.000
19957925885,40421490,744146,2021-03-21 19:02:11.000,
19958618507,40397779,744146,2021-03-21 23:37:57.000,
19957929444,40421521,744146,2021-03-21 19:03:17.000,
19952690886,40403949,744146,2021-03-19 19:48:38.000,2021-03-21 06:49:04.000
19957931992,40421086,744146,2021-03-21 19:04:11.000,
19963960991,40444767,744146,2021-03-24 17:23:36.000,
19956501650,40417134,744146,2021-03-21 04:27:31.000,2021-03-21 04:32:31.000
19956505007,40395291,744146,2021-03-21 04:30:19.000,
19955261346,40403218,744146,2021-03-20 18:56:19.000,
19953929307,40408700,744146,2021-03-20 06:09:06.000,
19952697957,40403135,744146,2021-03-19 19:51:38.000,
19958082159,40421399,744146,2021-03-21 20:00:53.000,
19959908978,40408866,744146,2021-03-22 17:01:41.000,
19957810677,40402675,744146,2021-03-21 18:23:30.000,
19951805738,40401503,744146,2021-03-19 13:34:07.000,
19958079691,40421918,744146,2021-03-21 19:59:52.000,
19955226945,40413340,744146,2021-03-20 18:42:41.000,2021-03-20 21:33:52.000
19958695513,40408771,744146,2021-03-22 00:13:36.000,2021-03-22 22:36:55.000
19949442044,40393976,744146,2021-03-18 16:14:27.000,
19949444042,40393211,744146,2021-03-18 16:15:13.000,
19949479725,40393943,744146,2021-03-18 16:28:55.000,
19958625455,40414021,744146,2021-03-21 23:41:08.000,
19955195805,40395397,744146,2021-03-20 18:31:02.000,
19961364476,40428569,744146,2021-03-23 11:18:45.000,
19952704532,40403845,744146,2021-03-19 19:54:32.000,
19956795787,40417037,744146,2021-03-21 12:13:07.000,
19961939957,40437219,744146,2021-03-23 17:40:05.000,
19952711852,40404037,744146,2021-03-19 19:57:47.000,
19961371829,40434806,744146,2021-03-23 11:27:09.000,
19962615989,40440068,744146,2021-03-24 00:01:41.000,
19960504991,40410205,744146,2021-03-22 22:33:20.000,
19962933627,40441239,744146,2021-03-24 03:04:40.000,
19951276075,40399613,744146,2021-03-19 04:38:36.000,
19952824354,40404346,744146,2021-03-19 20:48:02.000,
19950448966,40396805,744146,2021-03-18 22:42:34.000,
19952822325,40401937,744146,2021-03-19 20:47:07.000,
19952822054,40404194,744146,2021-03-19 20:47:00.000,
19962630827,40428749,744146,2021-03-24 00:10:39.000,
19957822042,40391434,744146,2021-03-21 18:26:59.000,
19962624630,40440121,744146,2021-03-24 00:06:51.000,
19951275547,40399491,744146,2021-03-19 04:38:11.000,2021-03-19 05:11:25.000
19962622745,40440086,744146,2021-03-24 00:05:44.000,
19962619508,40397730,744146,2021-03-24 00:03:48.000,
19954674049,40411619,744146,2021-03-20 15:28:17.000,2021-03-22 00:21:21.000
19957243978,40419570,744146,,
19962518406,40439726,744146,2021-03-23 23:08:37.000,2021-03-24 00:17:11.000
19950457792,40395675,744146,2021-03-18 22:45:26.000,2021-03-19 00:57:19.000
19958641490,40415730,744146,2021-03-21 23:48:21.000,
19952785259,40404080,744146,2021-03-19 20:30:18.000,2021-03-20 04:18:29.000
19962607313,40424279,744146,2021-03-23 23:56:51.000,
19953912323,40409392,744146,2021-03-20 05:47:48.000,
19953296390,40402736,744146,2021-03-20 00:11:55.000,
19952779543,40404109,744146,2021-03-19 20:27:52.000,
19958422088,40422106,744146,2021-03-21 22:09:03.000,
19958422577,40394286,744146,2021-03-21 22:09:15.000,2021-03-23 10:10:06.000
19952473143,40402909,744146,2021-03-19 18:12:04.000,
19952460551,40403141,744146,2021-03-19 18:06:48.000,2021-03-21 07:00:55.000
19952448151,40403112,744146,2021-03-19 18:02:12.000,
19952772761,40404211,744146,2021-03-19 20:24:48.000,
19948221802,40390057,744146,2021-03-18 01:21:16.000,
19960423800,40416646,744146,2021-03-22 21:52:28.000,
19960429959,40431080,744146,2021-03-22 21:55:54.000,
19962701982,40440368,744146,2021-03-24 00:50:37.000,
19950009660,40395664,744146,2021-03-18 20:03:59.000,
19950007276,40391601,744146,2021-03-18 20:03:05.000,
19951299256,40399734,744146,2021-03-19 04:58:17.000,2021-03-23 06:41:39.000
19950020012,40395693,744146,2021-03-18 20:08:02.000,
19956229137,40416124,744146,2021-03-21 01:53:21.000,
19951310663,40399635,744146,2021-03-19 05:09:46.000,
19950030171,40395739,744146,2021-03-18 20:11:51.000,
19962916292,40398157,744146,2021-03-24 02:53:48.000,2021-03-24 22:59:35.000
19955791045,40414878,744146,2021-03-20 22:27:12.000,
19962670332,40440270,744146,2021-03-24 00:33:12.000,
19951314217,40395270,744146,2021-03-19 05:13:01.000,
19962886367,40405819,744146,2021-03-24 02:34:54.000,
19962914254,40441238,744146,2021-03-24 02:52:39.000,2021-03-24 04:51:57.000
19956237256,40395876,744146,2021-03-21 01:57:16.000,
19948217149,40390042,744146,2021-03-18 01:19:13.000,2021-03-20 00:20:18.000
19951298237,40399726,744146,2021-03-19 04:57:19.000,
19949995228,40394096,744146,2021-03-18 19:57:33.000,
19950363632,40391428,744146,2021-03-18 22:12:28.000,2021-03-18 23:22:29.000
19951337965,40399907,744146,2021-03-19 05:39:42.000,
19951279168,40399543,744146,2021-03-19 04:41:14.000,
19951278239,40399548,744146,2021-03-19 04:40:28.000,2021-03-19 05:03:34.000
19960457020,40391365,744146,2021-03-22 22:09:54.000,
19962506927,40432758,744146,2021-03-23 23:02:18.000,
19951277208,40399641,744146,2021-03-19 04:39:35.000,2021-03-21 11:36:58.000
19962648995,40397996,744146,2021-03-24 00:20:49.000,
19951343875,40397255,744146,2021-03-19 05:47:03.000,
19963476276,40436199,744146,2021-03-24 13:34:51.000,
19956019230,40405188,744146,2021-03-21 00:14:35.000,
19953895488,40408377,744146,2021-03-20 05:29:06.000,
19961861789,40436311,744146,2021-03-23 16:51:34.000,
19959048650,40425143,744146,2021-03-22 03:11:28.000,
19956004102,40411578,744146,2021-03-21 00:07:29.000,2021-03-22 02:55:29.000
19953926696,40409453,744146,2021-03-20 06:05:17.000,
19957186932,40414284,744146,2021-03-21 14:49:44.000,
19960775622,40430707,744146,2021-03-23 00:38:58.000,2021-03-24 14:24:02.000
19961886039,40436960,744146,2021-03-23 17:05:34.000,
19958987740,40424869,744146,2021-03-22 02:35:47.000,
19963495432,40397040,744146,2021-03-24 13:44:43.000,
19959473673,40414776,744146,2021-03-22 12:56:02.000,
19955975979,40415367,744146,2021-03-20 23:54:20.000,
19957734395,40394743,744146,2021-03-21 17:57:03.000,
19963890817,40427784,744146,2021-03-24 16:48:25.000,
19957838940,40420755,744146,2021-03-21 18:32:57.000,2021-03-21 18:40:28.000
19956943615,40414582,744146,2021-03-21 13:24:30.000,
19953889457,40409218,744146,2021-03-20 05:22:51.000,
19957597995,40399724,744146,2021-03-21 17:06:18.000,2021-03-21 22:00:44.000
19963452388,40429464,744146,2021-03-24 13:22:28.000,
19957813759,40416199,744146,2021-03-21 18:24:24.000,2021-03-22 04:38:56.000
19959471863,40426885,744146,2021-03-22 12:54:44.000,
19960780312,40425629,744146,2021-03-23 00:41:18.000,
19957770330,40394070,744146,2021-03-21 18:10:23.000,
19957855449,40392731,744146,2021-03-21 18:38:19.000,
19959460080,40427273,744146,2021-03-22 12:46:09.000,
19957856164,40417074,744146,2021-03-21 18:38:33.000,
19952652949,40403798,744146,2021-03-19 19:31:33.000,2021-03-19 19:37:06.000
19963918334,40444768,744146,2021-03-24 17:01:59.000,
19957212881,40418505,744146,2021-03-21 14:57:53.000,
19962884640,40433105,744146,2021-03-24 02:33:53.000,
19953307084,40406970,744146,2021-03-20 00:16:50.000,2021-03-20 15:45:16.000
19962533552,40416944,744146,2021-03-23 23:16:57.000,
19952429665,40399112,744146,2021-03-19 17:55:03.000,
19960480884,40421236,744146,2021-03-22 22:21:05.000,
19952423715,40402884,744146,2021-03-19 17:52:54.000,2021-03-19 18:55:54.000
19952417702,40403006,744146,2021-03-19 17:50:26.000,2021-03-21 05:45:27.000
19953905371,40398204,744146,2021-03-20 05:39:20.000,
19952404966,40402651,744146,2021-03-19 17:45:47.000,
19952399137,40395856,744146,2021-03-19 17:43:33.000,
19952615768,40403638,744146,2021-03-19 19:14:50.000,2021-03-20 21:28:33.000
19963868069,40444622,744146,2021-03-24 16:37:22.000,
19952761062,40404176,744146,2021-03-19 20:19:34.000,
19951262983,40399512,744146,2021-03-19 04:28:39.000,
19963934410,40444867,744146,2021-03-24 17:10:01.000,
19954709702,40411725,744146,2021-03-20 15:38:56.000,2021-03-22 16:29:25.000
19952373106,40391661,744146,2021-03-19 17:33:24.000,
19949168012,40393183,744146,2021-03-18 14:23:30.000,
19957722334,40420897,744146,2021-03-21 17:52:15.000,
19961834624,40436702,744146,2021-03-23 16:36:08.000,
19953319593,40400631,744146,2021-03-20 00:22:16.000,
19959069006,40425236,744146,2021-03-22 03:24:05.000,
19952627336,40403680,744146,2021-03-19 19:19:52.000,2021-03-24 15:47:46.000
19959066765,40425170,744146,2021-03-22 03:22:46.000,
19959054903,40425156,744146,2021-03-22 03:15:01.000,
19961857229,40436673,744146,2021-03-23 16:48:54.000,
19962877405,40440849,744146,2021-03-24 02:29:29.000,
19961857976,40426232,744146,2021-03-23 16:49:20.000,
19955384975,40395577,744146,2021-03-20 19:47:44.000,
19958280892,40394979,744146,2021-03-21 21:11:44.000,
19952263225,40402374,744146,2021-03-19 16:49:32.000,
19952274775,40402697,744146,2021-03-19 16:53:53.000,
19952333058,40402818,744146,2021-03-19 17:17:13.000,2021-03-21 05:15:19.000
19952368260,40390114,744146,,
19955334359,40413619,744146,2021-03-20 19:26:55.000,
19955367069,40413687,744146,2021-03-20 19:40:04.000,
19955371236,40413609,744146,2021-03-20 19:41:57.000,
19958269599,40422488,744146,2021-03-21 21:08:01.000,2021-03-21 21:52:20.000
19955162264,40413111,744146,2021-03-20 18:17:54.000,
19955713558,40414695,744146,2021-03-20 21:54:47.000,2021-03-21 23:24:18.000
19955717334,40412504,744146,2021-03-20 21:56:22.000,
19955730154,40414702,744146,2021-03-20 22:01:45.000,
19955758949,40413124,744146,2021-03-20 22:13:27.000,2021-03-23 14:14:56.000
19950587559,40397258,744146,2021-03-18 23:33:22.000,
19950591153,40397173,744146,2021-03-18 23:34:49.000,
19961728526,40436235,744146,2021-03-23 15:34:39.000,
19955650845,40414495,744146,2021-03-20 21:29:00.000,2021-03-23 06:32:52.000
19961641071,40435877,744146,2021-03-23 14:45:10.000,2021-03-23 14:46:48.000
19961642687,40429319,744146,2021-03-23 14:46:11.000,
19961662668,40435981,744146,2021-03-23 14:57:46.000,
19961677374,40435350,744146,2021-03-23 15:06:50.000,
19961678754,40436054,744146,2021-03-23 15:07:36.000,
19961697224,40436122,744146,2021-03-23 15:17:58.000,
19961709964,40436062,744146,2021-03-23 15:24:40.000,
19950599928,40397301,744146,2021-03-18 23:38:22.000,
19960390243,40395173,744146,2021-03-22 21:33:01.000,
19960398424,40403407,744146,2021-03-22 21:37:41.000,2021-03-24 06:50:38.000
19962017988,40425051,744146,2021-03-23 18:24:13.000,
19962019097,40401886,744146,2021-03-23 18:24:50.000,
19962052166,40427884,744146,2021-03-23 18:41:49.000,2021-03-23 19:43:05.000
19962059169,40437774,744146,2021-03-23 18:45:30.000,
19958257850,40400007,744146,2021-03-21 21:04:06.000,
19952846293,40391297,744146,2021-03-19 20:57:54.000,
19950046916,40395669,744146,2021-03-18 20:17:31.000,
19950057446,40395209,744146,2021-03-18 20:20:45.000,
19959904762,40428802,744146,2021-03-22 16:59:31.000,
19953550808,40407849,744146,2021-03-20 02:01:12.000,
19953569418,40393752,744146,2021-03-20 02:09:44.000,
19953583659,40407093,744146,2021-03-20 02:16:29.000,2021-03-21 12:37:18.000
19964071288,40444071,744146,2021-03-24 18:18:44.000,
19964073329,40445422,744146,2021-03-24 18:19:53.000,
19959266323,40426286,744146,2021-03-22 07:30:27.000,
19952846355,40404342,744146,2021-03-19 20:57:56.000,
19952863763,40393706,744146,2021-03-19 21:06:15.000,
19952865161,40404474,744146,2021-03-19 21:06:52.000,
19958520355,40415190,744146,2021-03-21 22:53:25.000,
19958522474,40422072,744146,2021-03-21 22:54:11.000,2021-03-21 23:59:28.000
19958523706,40423290,744146,2021-03-21 22:54:44.000,
19958532835,40423221,744146,2021-03-21 22:59:04.000,
19955605684,40413004,744146,2021-03-20 21:09:37.000,2021-03-20 21:13:28.000
19959266127,40413516,744146,2021-03-22 07:30:02.000,2021-03-22 22:52:05.000
19959242127,40420148,744146,2021-03-22 06:24:52.000,
19959240233,40421932,744146,2021-03-22 06:21:07.000,
19959238286,40426102,744146,2021-03-22 06:17:15.000,
19959236389,40426069,744146,2021-03-22 06:13:19.000,
19959235459,40417567,744146,2021-03-22 06:11:33.000,
19959231361,40416541,744146,2021-03-22 06:04:20.000,2021-03-22 23:30:56.000
19959210004,40425614,744146,2021-03-22 05:31:05.000,
19959208394,40425895,744146,2021-03-22 05:28:52.000,2021-03-22 05:47:53.000
19959200640,40425822,744146,2021-03-22 05:18:57.000,
19959184461,40425774,744146,2021-03-22 05:00:20.000,2021-03-22 05:28:52.000
19954955875,40412432,744146,2021-03-20 17:02:11.000,
19954930018,40412360,744146,2021-03-20 16:52:52.000,2021-03-20 17:38:56.000
19954917919,40412330,744146,2021-03-20 16:48:48.000,
19950620110,40397278,744146,2021-03-18 23:45:05.000,
19957628075,40411953,744146,2021-03-21 17:17:12.000,
19948326707,40390355,744146,2021-03-18 02:08:10.000,2021-03-20 19:36:30.000
19953716303,40399812,744146,2021-03-20 03:18:06.000,2021-03-20 03:21:49.000
19953722505,40408521,744146,2021-03-20 03:21:19.000,
19953756693,40408624,744146,2021-03-20 03:40:55.000,
19953769059,40408542,744146,2021-03-20 03:48:05.000,
19953772474,40405584,744146,2021-03-20 03:50:01.000,
19953772606,40408501,744146,2021-03-20 03:50:06.000,
19953773280,40408471,744146,2021-03-20 03:50:29.000,2021-03-20 03:54:56.000
19948289789,40390276,744146,2021-03-18 01:51:46.000,
19957634053,40405921,744146,2021-03-21 17:19:24.000,
19957664562,40420675,744146,,
19957687559,40420860,744146,2021-03-21 17:38:50.000,
19957708446,40420915,744146,2021-03-21 17:46:42.000,
19964206077,40446072,744146,2021-03-24 19:27:54.000,
19964217724,40404292,744146,2021-03-24 19:33:32.000,
19964224196,40418782,744146,2021-03-24 19:36:38.000,
19951120045,40395584,744146,2021-03-19 03:01:39.000,
19951015282,40398663,744146,2021-03-19 02:14:40.000,2021-03-20 14:40:11.000
19951029425,40398705,744146,2021-03-19 02:20:42.000,2021-03-22 01:11:49.000
19951054271,40398749,744146,2021-03-19 02:31:08.000,
19951059008,40398784,744146,2021-03-19 02:33:12.000,2021-03-20 21:44:06.000
19951073287,40398836,744146,2021-03-19 02:39:37.000,
19951078193,40398831,744146,2021-03-19 02:41:39.000,
19951087079,40398872,744146,2021-03-19 02:45:36.000,
19951087885,40398810,744146,2021-03-19 02:45:59.000,
19964226806,40445822,744146,2021-03-24 19:37:51.000,
19953054934,40390829,744146,2021-03-19 22:28:53.000,2021-03-19 23:15:30.000
19953118461,40406124,744146,2021-03-19 22:55:06.000,
19953162545,40406339,744146,2021-03-19 23:14:08.000,2021-03-21 15:07:00.000
19960220010,40430273,744146,2021-03-22 19:56:30.000,
19960290625,40430542,744146,2021-03-22 20:37:03.000,
19960303767,40430619,744146,2021-03-22 20:44:13.000,
19948280302,40390180,744146,2021-03-18 01:47:27.000,
19948669728,40391817,744146,2021-03-18 06:32:36.000,
19958738433,40392864,744146,2021-03-22 00:33:37.000,2021-03-22 20:54:10.000
19948625953,40391526,744146,2021-03-18 05:27:20.000,2021-03-23 05:09:50.000
19948627459,40391560,744146,2021-03-18 05:29:07.000,
19948632239,40391604,744146,2021-03-18 05:35:32.000,
19948638340,40390083,744146,2021-03-18 05:44:38.000,
19948639796,40391663,744146,2021-03-18 05:46:25.000,
19948642022,40391654,744146,2021-03-18 05:49:36.000,
19948652967,40391626,744146,2021-03-18 06:05:28.000,
19958714470,40423940,744146,2021-03-22 00:22:38.000,
19948696488,40392024,744146,2021-03-18 07:30:51.000,
19948701588,40392049,744146,2021-03-18 07:42:32.000,
19948701786,40392051,744146,2021-03-18 07:43:03.000,
19948702450,40392053,744146,2021-03-18 07:44:38.000,
19948719477,40392146,744146,2021-03-18 08:28:21.000,2021-03-18 21:07:14.000
19955580740,40414251,744146,2021-03-20 20:59:47.000,2021-03-21 00:32:57.000
19955602864,40397843,744146,2021-03-20 21:08:29.000,
19958543341,40422027,744146,2021-03-21 23:03:55.000,
19958714179,40400761,744146,2021-03-22 00:22:29.000,2021-03-22 02:37:52.000
19957965861,40420588,744146,2021-03-21 19:16:05.000,2021-03-23 01:59:49.000
19957964565,40421475,744146,2021-03-21 19:15:40.000,
19957963608,40421572,744146,2021-03-21 19:15:18.000,
19957958668,40417164,744146,2021-03-21 19:13:36.000,
19957954986,40413682,744146,2021-03-21 19:12:12.000,
19961346033,40432415,744146,2021-03-23 10:53:22.000,
19961310248,40405257,744146,2021-03-23 09:42:35.000,
19961297650,40434590,744146,2021-03-23 09:03:12.000,
19961293696,40434560,744146,2021-03-23 08:50:18.000,
19961282209,40432516,744146,2021-03-23 08:12:18.000,
19961278849,40434466,744146,2021-03-23 08:00:45.000,
19961262043,40425679,744146,2021-03-23 07:07:37.000,
19964294911,40422266,744146,2021-03-24 20:11:27.000,
19964263145,40446174,744146,2021-03-24 19:55:13.000,
19955866574,40415064,744146,2021-03-20 23:02:21.000,2021-03-22 00:21:22.000
19951408252,40400558,744146,2021-03-19 07:40:47.000,2021-03-19 23:30:38.000
19951417995,40400604,744146,2021-03-19 08:00:39.000,
19951418595,40400606,744146,2021-03-19 08:01:50.000,
19951426191,40400648,744146,2021-03-19 08:17:56.000,
19951435304,40400664,744146,2021-03-19 08:36:26.000,
19951457843,40400780,744146,2021-03-19 09:23:45.000,
19958008002,40403574,744146,2021-03-21 19:32:10.000,2021-03-21 20:39:41.000
19955865838,40415075,744146,2021-03-20 23:02:00.000,
19951385212,40399345,744146,2021-03-19 06:54:54.000,
19955876761,40415181,744146,2021-03-20 23:07:06.000,2021-03-21 00:31:49.000
19955890147,40404300,744146,2021-03-20 23:13:35.000,
19955905928,40414932,744146,2021-03-20 23:21:05.000,
19948390054,40390454,744146,2021-03-18 02:38:39.000,
19964454756,40446051,744146,2021-03-24 21:30:38.000,
19964470498,40446619,744146,2021-03-24 21:38:22.000,
19964475811,40447017,744146,2021-03-24 21:41:03.000,
19951992879,40399391,744146,2021-03-19 14:59:14.000,
19949570015,40394141,744146,2021-03-18 17:03:51.000,
19949599653,40390834,744146,2021-03-18 17:15:37.000,2021-03-18 17:40:56.000
19963148670,40402915,744146,2021-03-24 08:15:01.000,
19963172633,40430999,744146,2021-03-24 09:15:59.000,
19949952203,40395495,744146,2021-03-18 19:38:41.000,
19949953073,40393559,744146,2021-03-18 19:38:59.000,
19949953675,40395410,744146,2021-03-18 19:39:13.000,
19949954854,40395292,744146,2021-03-18 19:39:40.000,
19964498627,40447113,744146,2021-03-24 21:52:05.000,
19952011333,40401910,744146,2021-03-19 15:07:12.000,
19952021515,40393820,744146,2021-03-19 15:12:44.000,
19952024700,40392926,744146,2021-03-19 15:14:13.000,
19951372212,40400155,744146,2021-03-19 06:31:13.000,2021-03-20 18:28:08.000
19951375980,40398206,744146,2021-03-19 06:37:23.000,
19951377989,40400229,744146,2021-03-19 06:40:49.000,2021-03-23 02:46:58.000
19951381737,40399768,744146,2021-03-19 06:47:44.000,2021-03-19 18:10:24.000
19948440629,40390614,744146,2021-03-18 03:03:33.000,
19951232207,40399453,744146,2021-03-19 04:07:21.000,
19953862581,40406372,744146,2021-03-20 04:55:34.000,
19953864210,40407977,744146,2021-03-20 04:57:12.000,
19953868319,40408754,744146,2021-03-20 05:01:10.000,2021-03-20 19:39:41.000
19948401224,40390653,744146,2021-03-18 02:44:17.000,
19948419581,40390392,744146,2021-03-18 02:53:10.000,
19948422445,40390721,744146,2021-03-18 02:54:29.000,
19948429110,40390687,744146,2021-03-18 02:57:41.000,
19951220171,40399400,744146,2021-03-19 03:59:47.000,
19948454143,40390777,744146,2021-03-18 03:10:20.000,
19948471660,40390874,744146,2021-03-18 03:20:20.000,
19948485592,40390878,744146,,
19954542009,40410951,744146,2021-03-20 14:45:25.000,2021-03-20 18:08:23.000
19954575552,40411407,744146,2021-03-20 14:57:09.000,
19954577858,40411229,744146,2021-03-20 14:58:00.000,
19951248599,40399497,744146,2021-03-19 04:18:43.000,
19949551813,40393958,744146,2021-03-18 16:56:30.000,
19951216199,40399131,744146,2021-03-19 03:57:11.000,
19951205553,40399114,744146,2021-03-19 03:49:58.000,2021-03-19 05:59:48.000
19951171758,40391483,744146,2021-03-19 03:28:50.000,2021-03-19 04:25:26.000
19951167837,40398903,744146,2021-03-19 03:26:34.000,
19951161880,40395575,744146,2021-03-19 03:23:16.000,
19951160480,40399156,744146,2021-03-19 03:22:29.000,
19951157383,40399103,744146,2021-03-19 03:20:46.000,
19951155680,40399043,744146,2021-03-19 03:19:59.000,
19951139814,40397190,744146,2021-03-19 03:11:45.000,2021-03-19 22:31:23.000
19951134394,40398955,744146,2021-03-19 03:08:52.000,
19951126775,40399014,744146,,
19964522565,40447184,744146,2021-03-24 22:04:03.000,
19964513745,40447174,744146,2021-03-24 22:00:00.000,
19964512173,40434862,744146,2021-03-24 21:59:15.000,
19964511236,40413507,744146,2021-03-24 21:58:46.000,
19951767675,40401447,744146,2021-03-19 13:16:09.000,2021-03-20 14:07:18.000
19962792166,40418751,744146,2021-03-24 01:40:31.000,
19962802582,40440770,744146,2021-03-24 01:46:21.000,
19962809310,40440789,744146,2021-03-24 01:50:02.000,
19949184199,40393258,744146,2021-03-18 14:29:49.000,
19949209930,40393177,744146,2021-03-18 14:40:09.000,
19949016719,40392893,744146,2021-03-18 13:22:56.000,
19951751811,40401239,744146,2021-03-19 13:08:04.000,
19951761014,40392962,744146,2021-03-19 13:12:46.000,2021-03-19 13:37:00.000
19962768838,40407440,744146,2021-03-24 01:28:13.000,
19951779557,40393417,744146,2021-03-19 13:21:59.000,
19956251329,40406368,744146,2021-03-21 02:04:04.000,
19956266170,40416359,744146,2021-03-21 02:10:59.000,
19952084440,40402158,744146,2021-03-19 15:40:18.000,
19952098547,40402260,744146,2021-03-19 15:46:34.000,2021-03-19 23:39:45.000
19962118535,40425623,744146,2021-03-23 19:18:42.000,
19962120546,40438099,744146,2021-03-23 19:19:57.000,
19958137930,40421959,744146,2021-03-21 20:21:48.000,
19958569602,40423385,744146,2021-03-21 23:15:35.000,
19958582987,40423489,744146,2021-03-21 23:21:43.000,2021-03-23 01:45:57.000
19958584817,40417152,744146,2021-03-21 23:22:36.000,2021-03-22 00:22:49.000
19958587953,40401881,744146,2021-03-21 23:23:57.000,
19958595150,40423526,744146,2021-03-21 23:27:17.000,2021-03-21 23:31:04.000
19949039959,40392891,744146,2021-03-18 13:32:15.000,
19949105757,40393132,744146,2021-03-18 13:58:46.000,
19949117195,40390077,744146,2021-03-18 14:03:27.000,
19962170821,40438371,744146,2021-03-23 19:49:49.000,
19958146843,40422135,744146,2021-03-21 20:25:10.000,
19958147658,40422139,744146,2021-03-21 20:25:29.000,2021-03-23 12:00:15.000
19958155858,40393340,744146,2021-03-21 20:28:30.000,
19962724924,40440504,744146,2021-03-24 01:03:44.000,
19962737182,40426769,744146,2021-03-24 01:10:33.000,
19962739789,40432441,744146,2021-03-24 01:12:03.000,
19962762747,40440660,744146,2021-03-24 01:24:57.000,
19949744953,40394838,744146,2021-03-18 18:09:24.000,
19961817174,40436634,744146,2021-03-23 16:26:00.000,
19955415650,40413804,744146,2021-03-20 20:00:52.000,
19955430022,40399209,744146,2021-03-20 20:06:33.000,
19955436328,40413901,744146,2021-03-20 20:08:52.000,
19955474754,40414009,744146,2021-03-20 20:22:09.000,
19949707821,40394736,744146,2021-03-18 17:54:17.000,2021-03-20 06:55:49.000
19949714762,40394753,744146,2021-03-18 17:57:01.000,
19949735196,40394647,744146,2021-03-18 18:05:14.000,2021-03-18 20:36:11.000
19961814530,40436585,744146,2021-03-23 16:24:27.000,
19949761433,40394463,744146,2021-03-18 18:16:37.000,
19949762548,40394895,744146,2021-03-18 18:17:04.000,
19949764665,40394899,744146,2021-03-18 18:17:58.000,
19949772132,40394918,744146,2021-03-18 18:21:03.000,2021-03-19 16:35:53.000
19949781959,40394974,744146,2021-03-18 18:25:21.000,
19949782438,40394897,744146,2021-03-18 18:25:35.000,
19949785736,40394984,744146,2021-03-18 18:26:59.000,
19963826216,40444437,744146,2021-03-24 16:16:43.000,
19961811364,40436588,744146,2021-03-23 16:22:41.000,
19961803906,40436579,744146,2021-03-23 16:19:13.000,
19961798453,40422050,744146,2021-03-23 16:16:20.000,
19961779331,40404065,744146,2021-03-23 16:05:17.000,
19961758779,40436357,744146,2021-03-23 15:53:00.000,
19961756564,40436281,744146,2021-03-23 15:51:38.000,
19961749324,40407235,744146,2021-03-23 15:47:17.000,
19961741397,40396060,744146,2021-03-23 15:42:19.000,
19961536851,40433012,744146,2021-03-23 13:38:36.000,
19961508463,40435339,744146,2021-03-23 13:19:10.000,
19961502269,40435328,744146,2021-03-23 13:14:47.000,
19962198989,40438519,744146,2021-03-23 20:07:30.000,
19962194224,40431116,744146,2021-03-23 20:04:28.000,
19962188084,40438385,744146,2021-03-23 20:00:26.000,
19962177355,40438392,744146,2021-03-23 19:53:39.000,
19961599373,40423973,744146,2021-03-23 14:18:54.000,
19959163650,40417045,744146,2021-03-22 04:38:01.000,
