ID,CUSTOMER_ID,OFFER_REWARD_ID,FINISHED,CREATED_AT
2724549980,40409243,746380,2021-03-20 05:27:23.000,2021-03-20 05:27:23.000
2722982969,40397592,746380,2021-03-19 00:24:42.000,2021-03-19 00:24:42.000
2722988621,40396512,746380,2021-03-19 00:29:19.000,2021-03-19 00:29:19.000
2726526362,40420803,746380,2021-03-21 17:43:33.000,2021-03-21 17:43:33.000
2724318564,40407418,746380,2021-03-20 01:15:59.000,2021-03-20 01:15:59.000
2722384568,40394162,754161,2021-03-18 16:44:57.000,2021-03-18 16:44:57.000
2724185430,40406453,779170,2021-03-19 23:29:37.000,2021-03-19 23:29:37.000
2723594452,40392926,779170,2021-03-19 15:22:56.000,2021-03-19 15:22:56.000
2723667751,40402454,779170,2021-03-19 16:24:19.000,2021-03-19 16:24:19.000
2724283739,40403217,779170,2021-03-20 00:48:01.000,2021-03-20 00:48:01.000
2723208025,40399453,779170,2021-03-19 04:09:13.000,2021-03-19 04:09:13.000
2723214621,40399497,779170,2021-03-19 04:18:51.000,2021-03-19 04:18:51.000
2729882459,40446423,779170,2021-03-24 20:20:48.000,2021-03-24 20:20:48.000
2729256499,40428960,779170,2021-03-24 04:58:08.000,2021-03-24 04:58:08.000
2729069439,40438968,779170,2021-03-24 00:39:11.000,2021-03-24 00:39:11.000
2728172716,40407445,779170,2021-03-23 01:37:47.000,2021-03-23 01:37:47.000
2729657363,40441697,779170,2021-03-24 16:39:18.000,2021-03-24 16:39:18.000
2729712415,40444767,779170,2021-03-24 17:32:59.000,2021-03-24 17:32:59.000
2724843505,40401689,779170,2021-03-20 14:16:07.000,2021-03-20 14:16:07.000
2730115570,40415008,779170,2021-03-24 23:55:42.000,2021-03-24 23:55:42.000
2726386740,40420077,779170,2021-03-21 16:06:35.000,2021-03-21 16:06:35.000
2726105769,40401054,779170,2021-03-21 12:53:06.000,2021-03-21 12:53:06.000
2726832951,40391409,779170,2021-03-21 21:13:14.000,2021-03-21 21:13:14.000
2722911067,40390268,779170,2021-03-18 23:31:22.000,2021-03-18 23:31:22.000
2722922444,40396243,779170,2021-03-18 23:40:33.000,2021-03-18 23:40:33.000
2724223707,40406505,778953,2021-03-20 00:00:34.000,2021-03-20 00:00:34.000
2729146122,40406232,778087,2021-03-24 02:03:48.000,2021-03-24 02:03:48.000
2729247968,40441749,776034,2021-03-24 04:36:41.000,2021-03-24 04:36:41.000
2728271618,40433029,775854,2021-03-23 03:34:22.000,2021-03-23 03:34:22.000
2726482904,40420448,775854,2021-03-21 17:12:44.000,2021-03-21 17:12:44.000
2727657002,40423831,782904,2021-03-22 16:52:31.000,2021-03-22 16:52:31.000
2728070310,40431904,782904,2021-03-22 23:57:45.000,2021-03-22 23:57:45.000
2724400317,40407988,782904,2021-03-20 02:25:16.000,2021-03-20 02:25:16.000
2724595291,40409815,665249,2021-03-20 07:44:27.000,2021-03-20 07:44:27.000
2724490429,40408681,754592,2021-03-20 03:53:14.000,2021-03-20 03:53:14.000
2725900116,40416985,754592,2021-03-21 03:56:16.000,2021-03-21 03:56:16.000
2723543980,40401729,754592,2021-03-19 14:35:04.000,2021-03-19 14:35:04.000
2729035631,40439982,779629,2021-03-24 00:01:05.000,2021-03-24 00:01:05.000
2728175871,40432617,779629,2021-03-23 01:40:58.000,2021-03-23 01:40:58.000
2721988897,40391551,779629,2021-03-18 08:13:21.000,2021-03-18 08:13:21.000
2727671750,40422320,751653,2021-03-22 17:07:10.000,2021-03-22 17:07:10.000
2723834283,40401171,751653,2021-03-19 18:31:55.000,2021-03-19 18:31:55.000
2727286758,40417235,751653,2021-03-22 04:37:49.000,2021-03-22 04:37:49.000
2721873739,40390857,751653,2021-03-18 03:24:23.000,2021-03-18 03:24:23.000
2726779811,40420337,751653,2021-03-21 20:38:46.000,2021-03-21 20:38:46.000
2724247286,40390042,751653,2021-03-20 00:19:57.000,2021-03-20 00:19:57.000
2726559814,40418366,751653,2021-03-21 18:08:31.000,2021-03-21 18:08:31.000
2726665103,40404018,751653,2021-03-21 19:15:56.000,2021-03-21 19:15:56.000
2723482734,40399383,751653,2021-03-19 13:35:53.000,2021-03-19 13:35:53.000
2723563809,40394562,751653,2021-03-19 14:53:24.000,2021-03-19 14:53:24.000
2727817016,40429588,751653,2021-03-22 19:45:44.000,2021-03-22 19:45:44.000
2723209889,40399263,780911,2021-03-19 04:12:09.000,2021-03-19 04:12:09.000
2725991520,40417853,776079,2021-03-21 08:03:57.000,2021-03-21 08:03:57.000
2727049721,40423823,776079,2021-03-22 00:15:21.000,2021-03-22 00:15:21.000
2728114253,40422611,776079,2021-03-23 00:40:36.000,2021-03-23 00:40:36.000
2728308860,40433634,776079,2021-03-23 04:37:45.000,2021-03-23 04:37:45.000
2724470186,40396826,776079,2021-03-20 03:30:35.000,2021-03-20 03:30:35.000
2724526571,40407666,740935,2021-03-20 04:42:07.000,2021-03-20 04:42:07.000
2729263674,40441928,781859,2021-03-24 05:19:44.000,2021-03-24 05:19:44.000
2722212897,40393199,744005,2021-03-18 14:28:47.000,2021-03-18 14:28:47.000
2729543748,40410517,744005,2021-03-24 14:57:16.000,2021-03-24 14:57:16.000
2727397197,40426952,744005,2021-03-22 11:45:22.000,2021-03-22 11:45:22.000
2727847444,40396213,744005,2021-03-22 20:20:07.000,2021-03-22 20:20:07.000
2724819829,40401517,736961,2021-03-20 13:58:04.000,2021-03-20 13:58:04.000
2722518270,40394904,744895,2021-03-18 18:28:00.000,2021-03-18 18:28:00.000
2727487496,40427531,760621,2021-03-22 13:53:24.000,2021-03-22 13:53:24.000
2724560230,40401788,760621,2021-03-20 05:49:09.000,2021-03-20 05:49:09.000
2725961309,40417567,760621,2021-03-21 05:58:58.000,2021-03-21 05:58:58.000
2725981721,40415126,760621,2021-03-21 07:12:53.000,2021-03-21 07:12:53.000
2726141388,40418805,760621,2021-03-21 13:24:34.000,2021-03-21 13:24:34.000
2722015030,40392271,760621,2021-03-18 10:18:32.000,2021-03-18 10:18:32.000
2725306108,40412765,760621,2021-03-20 19:24:50.000,2021-03-20 19:24:50.000
2725408848,40413929,760621,2021-03-20 20:37:41.000,2021-03-20 20:37:41.000
2722730202,40395296,760621,2021-03-18 21:12:33.000,2021-03-18 21:12:33.000
2722786007,40396460,760621,2021-03-18 21:57:30.000,2021-03-18 21:57:30.000
2722809004,40396646,760621,2021-03-18 22:16:28.000,2021-03-18 22:16:28.000
2724219703,40406777,760621,2021-03-19 23:57:17.000,2021-03-19 23:57:17.000
2723270122,40395226,760621,2021-03-19 06:29:06.000,2021-03-19 06:29:06.000
2726505306,40420526,760621,2021-03-21 17:28:34.000,2021-03-21 17:28:34.000
2723551230,40401708,760621,2021-03-19 14:41:56.000,2021-03-19 14:41:56.000
2724366590,40407549,760621,2021-03-20 01:55:59.000,2021-03-20 01:55:59.000
2724397751,40407988,760621,2021-03-20 02:23:06.000,2021-03-20 02:23:06.000
2722689027,40395923,760621,2021-03-18 20:41:51.000,2021-03-18 20:41:51.000
2729297311,40442496,760621,2021-03-24 07:54:13.000,2021-03-24 07:54:13.000
2725668323,40415577,760621,2021-03-21 00:08:34.000,2021-03-21 00:08:34.000
2728986325,40426019,760621,2021-03-23 23:08:22.000,2021-03-23 23:08:22.000
2729072139,40440175,760621,2021-03-24 00:41:58.000,2021-03-24 00:41:58.000
2728106254,40390829,760621,2021-03-23 00:32:30.000,2021-03-23 00:32:30.000
2728111601,40432083,760621,,2021-03-23 00:37:49.000
2728003832,40422278,760621,2021-03-22 22:57:36.000,2021-03-22 22:57:36.000
2728031323,40409352,760621,2021-03-22 23:21:06.000,2021-03-22 23:21:06.000
2729599006,40428010,774732,2021-03-24 15:44:12.000,2021-03-24 15:44:12.000
2723298875,40400664,774732,2021-03-19 08:33:14.000,2021-03-19 08:33:14.000
2730121037,40432617,788597,2021-03-25 00:01:04.000,2021-03-25 00:01:04.000
2729289828,40441610,774788,2021-03-24 07:09:46.000,2021-03-24 07:09:46.000
2729748028,40445051,774788,2021-03-24 18:08:48.000,2021-03-24 18:08:48.000
2728698583,40408760,779159,2021-03-23 17:51:05.000,2021-03-23 17:51:05.000
2726695217,40414982,779159,2021-03-21 19:38:05.000,2021-03-21 19:38:05.000
2729202025,40433357,783160,2021-03-24 03:14:29.000,2021-03-24 03:14:29.000
2726029770,40400451,680771,2021-03-21 11:10:41.000,2021-03-21 11:10:41.000
2726731460,40421968,779170,2021-03-21 20:05:23.000,2021-03-21 20:05:23.000
2723262750,40398655,775083,2021-03-19 06:00:46.000,2021-03-19 06:00:46.000
2727299442,40425572,760621,2021-03-22 05:04:53.000,2021-03-22 05:04:53.000
2726432885,40420260,760621,2021-03-21 16:38:27.000,2021-03-21 16:38:27.000
2726466474,40419674,760621,2021-03-21 17:01:44.000,2021-03-21 17:01:44.000
2729141302,40393497,760621,2021-03-24 01:58:40.000,2021-03-24 01:58:40.000
2729494648,40443699,760621,2021-03-24 14:09:51.000,2021-03-24 14:09:51.000
2725537073,40414675,774732,2021-03-20 22:14:29.000,2021-03-20 22:14:29.000
2729617681,40419957,789189,2021-03-24 16:00:52.000,2021-03-24 16:00:52.000
2729649190,40431561,789189,2021-03-24 16:30:42.000,2021-03-24 16:30:42.000
2729695339,40393654,789189,2021-03-24 17:16:59.000,2021-03-24 17:16:59.000
2727286263,40415859,789189,2021-03-22 04:36:44.000,2021-03-22 04:36:44.000
2727930327,40414511,789189,2021-03-22 21:51:25.000,2021-03-22 21:51:25.000
2727986609,40414261,789189,2021-03-22 22:43:54.000,2021-03-22 22:43:54.000
2728044876,40409218,789189,2021-03-22 23:33:52.000,2021-03-22 23:33:52.000
2728097568,40391991,789189,2021-03-23 00:23:59.000,2021-03-23 00:23:59.000
2725686983,40396104,789189,2021-03-21 00:25:18.000,2021-03-21 00:25:18.000
2725709148,40397789,789189,2021-03-21 00:45:31.000,2021-03-21 00:45:31.000
2727333069,40391297,789189,2021-03-22 07:06:28.000,2021-03-22 07:06:28.000
2727344252,40413124,789189,2021-03-22 08:16:05.000,2021-03-22 08:16:05.000
2728852095,40403115,789189,2021-03-23 20:49:41.000,2021-03-23 20:49:41.000
2728895620,40403834,789189,2021-03-23 21:39:24.000,2021-03-23 21:39:24.000
2728896919,40411457,789189,2021-03-23 21:41:32.000,2021-03-23 21:41:32.000
2728307731,40416635,789189,2021-03-23 04:35:16.000,2021-03-23 04:35:16.000
2729720601,40413787,789189,2021-03-24 17:41:04.000,2021-03-24 17:41:04.000
2729829414,40429757,789189,2021-03-24 19:30:10.000,2021-03-24 19:30:10.000
2729836953,40418655,789189,2021-03-24 19:37:08.000,2021-03-24 19:37:08.000
2729140911,40419516,789189,2021-03-24 01:58:13.000,2021-03-24 01:58:13.000
2729143774,40393073,789189,2021-03-24 02:01:31.000,2021-03-24 02:01:31.000
2729159145,40409744,789189,2021-03-24 02:19:18.000,2021-03-24 02:19:18.000
2729188771,40395706,789189,2021-03-24 02:55:54.000,2021-03-24 02:55:54.000
2729191453,40425598,789189,2021-03-24 02:59:26.000,2021-03-24 02:59:26.000
2729197411,40427573,789189,2021-03-24 03:07:14.000,2021-03-24 03:07:14.000
2729213396,40433221,789189,2021-03-24 03:31:14.000,2021-03-24 03:31:14.000
2729226538,40432607,789189,2021-03-24 03:51:55.000,2021-03-24 03:51:55.000
2729228006,40422320,789189,2021-03-24 03:54:22.000,2021-03-24 03:54:22.000
2729010504,40425028,789189,2021-03-23 23:34:17.000,2021-03-23 23:34:17.000
2729013238,40429653,789189,2021-03-23 23:37:17.000,2021-03-23 23:37:17.000
2729091186,40426288,789189,2021-03-24 01:03:43.000,2021-03-24 01:03:43.000
2728521996,40424526,789189,2021-03-23 14:23:21.000,2021-03-23 14:23:21.000
2728607296,40404775,789189,2021-03-23 16:02:33.000,2021-03-23 16:02:33.000
2725958567,40417518,785700,2021-03-21 05:49:53.000,2021-03-21 05:49:53.000
2727842818,40405257,785700,2021-03-22 20:14:51.000,2021-03-22 20:14:51.000
2722978962,40397483,759428,2021-03-19 00:21:23.000,2021-03-19 00:21:23.000
2722994766,40391051,759428,2021-03-19 00:34:00.000,2021-03-19 00:34:00.000
2722835051,40396737,759428,2021-03-18 22:35:24.000,2021-03-18 22:35:24.000
2724103207,40403301,759428,2021-03-19 22:23:15.000,2021-03-19 22:23:15.000
2727835803,40416350,759428,2021-03-22 20:06:56.000,2021-03-22 20:06:56.000
2727891961,40430767,759428,2021-03-22 21:08:45.000,2021-03-22 21:08:45.000
2727242812,40425216,759428,2021-03-22 03:28:05.000,2021-03-22 03:28:05.000
2729048019,40440002,759428,2021-03-24 00:15:45.000,2021-03-24 00:15:45.000
2728107104,40403116,759428,2021-03-23 00:33:22.000,2021-03-23 00:33:22.000
2722485233,40394761,759428,2021-03-18 18:00:19.000,2021-03-18 18:00:19.000
2727923487,40430956,759428,2021-03-22 21:43:32.000,2021-03-22 21:43:32.000
2725831514,40412691,759428,2021-03-21 02:36:54.000,2021-03-21 02:36:54.000
2722441513,40394500,759428,2021-03-18 17:27:49.000,2021-03-18 17:27:49.000
2728800530,40438301,759428,2021-03-23 19:44:41.000,2021-03-23 19:44:41.000
2721802188,40390403,759428,2021-03-18 02:10:59.000,2021-03-18 02:10:59.000
2729943325,40446884,759428,2021-03-24 21:17:23.000,2021-03-24 21:17:23.000
2727604298,40428178,759428,2021-03-22 15:59:01.000,2021-03-22 15:59:01.000
2730046915,40447586,759428,2021-03-24 22:53:40.000,2021-03-24 22:53:40.000
2725925197,40396368,759428,2021-03-21 04:33:41.000,2021-03-21 04:33:41.000
2726029048,40418262,759428,2021-03-21 11:08:41.000,2021-03-21 11:08:41.000
2723855613,40401326,759428,2021-03-19 18:50:28.000,2021-03-19 18:50:28.000
2729349444,40424744,751457,,2021-03-24 11:06:41.000
2727964453,40407287,788575,2021-03-22 22:24:18.000,2021-03-22 22:24:18.000
2729753763,40444950,757135,2021-03-24 18:14:41.000,2021-03-24 18:14:41.000
2728525290,40423555,757135,2021-03-23 14:27:43.000,2021-03-23 14:27:43.000
2728305428,40412531,757135,2021-03-23 04:30:29.000,2021-03-23 04:30:29.000
2725266439,40391815,757135,2021-03-20 18:53:49.000,2021-03-20 18:53:49.000
2727473350,40396581,757135,2021-03-22 13:37:21.000,2021-03-22 13:37:21.000
2728802867,40438093,757135,2021-03-23 19:47:35.000,2021-03-23 19:47:35.000
2727659222,40425505,757135,2021-03-22 16:54:32.000,2021-03-22 16:54:32.000
2730042410,40419337,757135,2021-03-24 22:49:30.000,2021-03-24 22:49:30.000
2724513682,40402915,757135,2021-03-20 04:22:48.000,2021-03-20 04:22:48.000
2725904210,40416952,757135,2021-03-21 04:01:24.000,2021-03-21 04:01:24.000
2724359500,40407572,757135,2021-03-20 01:49:47.000,2021-03-20 01:49:47.000
2728551048,40433126,774840,2021-03-23 14:59:28.000,2021-03-23 14:59:28.000
2727168314,40421004,722161,2021-03-22 02:05:30.000,2021-03-22 02:05:30.000
2722223473,40391432,722161,2021-03-18 14:37:52.000,2021-03-18 14:37:52.000
2728188676,40416788,722161,2021-03-23 01:54:14.000,2021-03-23 01:54:14.000
2727303547,40400077,722161,2021-03-22 05:14:05.000,2021-03-22 05:14:05.000
2724596993,40409815,722161,2021-03-20 07:51:22.000,2021-03-20 07:51:22.000
2724625835,40395397,722161,2021-03-20 10:06:26.000,2021-03-20 10:06:26.000
2723792797,40392469,722161,2021-03-19 17:57:51.000,2021-03-19 17:57:51.000
2726125474,40418814,722161,2021-03-21 13:11:33.000,2021-03-21 13:11:33.000
2726828328,40400007,722161,2021-03-21 21:10:11.000,2021-03-21 21:10:11.000
2729392616,40443048,722161,2021-03-24 12:14:00.000,2021-03-24 12:14:00.000
2729436309,40442641,722161,2021-03-24 13:08:34.000,2021-03-24 13:08:34.000
2730008826,40430965,775901,2021-03-24 22:18:12.000,2021-03-24 22:18:12.000
2727094522,40424076,775901,2021-03-22 00:55:52.000,2021-03-22 00:55:52.000
2725417502,40392371,775901,2021-03-20 20:43:36.000,2021-03-20 20:43:36.000
2721989079,40391551,775901,2021-03-18 08:14:21.000,2021-03-18 08:14:21.000
2728163526,40399539,778575,2021-03-23 01:28:44.000,2021-03-23 01:28:44.000
2723257508,40399856,778575,2021-03-19 05:45:17.000,2021-03-19 05:45:17.000
2726955724,40402753,747555,2021-03-21 22:53:15.000,2021-03-21 22:53:15.000
2727293961,40400631,747555,2021-03-22 04:53:13.000,2021-03-22 04:53:13.000
2729749721,40443967,727889,2021-03-24 18:10:34.000,2021-03-24 18:10:34.000
2722102145,40392794,727889,2021-03-18 12:51:40.000,2021-03-18 12:51:40.000
2725364289,40413804,727889,2021-03-20 20:09:31.000,2021-03-20 20:09:31.000
2725050700,40411791,727889,2021-03-20 16:26:19.000,2021-03-20 16:26:19.000
2722753318,40396302,759942,2021-03-18 21:30:18.000,2021-03-18 21:30:18.000
2729954184,40446911,787234,2021-03-24 21:27:43.000,2021-03-24 21:27:43.000
2725529965,40414614,757453,2021-03-20 22:09:17.000,2021-03-20 22:09:17.000
2725654504,40391681,757453,2021-03-20 23:56:47.000,2021-03-20 23:56:47.000
2728134651,40431678,757453,2021-03-23 00:59:57.000,2021-03-23 00:59:57.000
2725765611,40416124,757453,2021-03-21 01:36:06.000,2021-03-21 01:36:06.000
2727304217,40425701,757453,2021-03-22 05:15:43.000,2021-03-22 05:15:43.000
2722463788,40394496,757453,2021-03-18 17:43:53.000,2021-03-18 17:43:53.000
2722513981,40394929,757453,2021-03-18 18:24:31.000,2021-03-18 18:24:31.000
2727582993,40428059,757453,2021-03-22 15:36:44.000,2021-03-22 15:36:44.000
2723317257,40396489,757453,2021-03-19 09:44:45.000,2021-03-19 09:44:45.000
2723429408,40401227,757453,2021-03-19 12:41:33.000,2021-03-19 12:41:33.000
2723766145,40402938,757453,2021-03-19 17:38:04.000,2021-03-19 17:38:04.000
2726021096,40402753,757453,2021-03-21 10:44:35.000,2021-03-21 10:44:35.000
2722027870,40392475,757453,2021-03-18 10:56:49.000,2021-03-18 10:56:49.000
2726735992,40411857,757453,2021-03-21 20:08:44.000,2021-03-21 20:08:44.000
2725358963,40392371,757453,2021-03-20 20:05:50.000,2021-03-20 20:05:50.000
2725666522,40404142,779145,2021-03-21 00:06:55.000,2021-03-21 00:06:55.000
2729169612,40399735,779145,2021-03-24 02:31:35.000,2021-03-24 02:31:35.000
2728975842,40439617,779145,2021-03-23 22:56:57.000,2021-03-23 22:56:57.000
2728305495,40396993,779145,2021-03-23 04:30:39.000,2021-03-23 04:30:39.000
2725258142,40413189,779145,2021-03-20 18:47:43.000,2021-03-20 18:47:43.000
2728757061,40431973,779145,2021-03-23 18:54:17.000,2021-03-23 18:54:17.000
2728365876,40415730,779145,2021-03-23 08:43:36.000,2021-03-23 08:43:36.000
2728383732,40434699,779145,2021-03-23 10:22:22.000,2021-03-23 10:22:22.000
2727964834,40396027,779145,2021-03-22 22:24:39.000,2021-03-22 22:24:39.000
2723371682,40392157,779145,2021-03-19 11:27:14.000,2021-03-19 11:27:14.000
2723684272,40401620,779145,2021-03-19 16:35:24.000,2021-03-19 16:35:24.000
2724659256,40406306,779145,2021-03-20 11:24:51.000,2021-03-20 11:24:51.000
2730088472,40444949,779145,2021-03-24 23:31:19.000,2021-03-24 23:31:19.000
2722858696,40395502,779145,2021-03-18 22:51:19.000,2021-03-18 22:51:19.000
2726682435,40418010,779145,2021-03-21 19:28:35.000,2021-03-21 19:28:35.000
2723259038,40399964,779145,2021-03-19 05:49:22.000,2021-03-19 05:49:22.000
2724447527,40390646,779145,2021-03-20 03:07:39.000,2021-03-20 03:07:39.000
2729649069,40401262,776575,2021-03-24 16:30:33.000,2021-03-24 16:30:33.000
2725784169,40416124,776575,2021-03-21 01:53:13.000,2021-03-21 01:53:13.000
2728749683,40410640,776575,2021-03-23 18:46:01.000,2021-03-23 18:46:01.000
2728866856,40438931,776575,2021-03-23 21:08:47.000,2021-03-23 21:08:47.000
2730076511,40447846,776575,2021-03-24 23:20:16.000,2021-03-24 23:20:16.000
2724242722,40406232,776575,2021-03-20 00:16:08.000,2021-03-20 00:16:08.000
2722397983,40393661,751803,,2021-03-18 16:54:55.000
2726103725,40418707,744010,2021-03-21 12:51:08.000,2021-03-21 12:51:08.000
2729702040,40430893,756534,2021-03-24 17:23:45.000,2021-03-24 17:23:45.000
2722019054,40392271,751342,2021-03-18 10:31:49.000,2021-03-18 10:31:49.000
2726020302,40418176,776747,2021-03-21 10:41:51.000,2021-03-21 10:41:51.000
2726390562,40415362,776747,2021-03-21 16:09:03.000,2021-03-21 16:09:03.000
2726461621,40420394,776747,2021-03-21 16:58:13.000,2021-03-21 16:58:13.000
2726799584,40421874,776747,2021-03-21 20:52:25.000,2021-03-21 20:52:25.000
2726801802,40422349,776747,2021-03-21 20:53:58.000,2021-03-21 20:53:58.000
2722974944,40397622,776747,2021-03-19 00:18:25.000,2021-03-19 00:18:25.000
2723076450,40398394,776747,2021-03-19 01:44:21.000,2021-03-19 01:44:21.000
2729319607,40395832,776747,2021-03-24 09:41:25.000,2021-03-24 09:41:25.000
2729465054,40443481,776747,2021-03-24 13:39:53.000,2021-03-24 13:39:53.000
2729219527,40441542,776747,2021-03-24 03:40:50.000,2021-03-24 03:40:50.000
2728121915,40432277,776747,2021-03-23 00:48:06.000,2021-03-23 00:48:06.000
2728165016,40432398,776747,2021-03-23 01:30:16.000,2021-03-23 01:30:16.000
2728286121,40433359,776747,2021-03-23 03:57:04.000,2021-03-23 03:57:04.000
2729571011,40443692,776747,2021-03-24 15:20:29.000,2021-03-24 15:20:29.000
2729700728,40444967,776747,2021-03-24 17:22:22.000,2021-03-24 17:22:22.000
2728803276,40438341,776747,2021-03-23 19:48:03.000,2021-03-23 19:48:03.000
2728462412,40435131,776747,2021-03-23 13:04:36.000,2021-03-23 13:04:36.000
2722071104,40392661,776747,2021-03-18 12:10:55.000,2021-03-18 12:10:55.000
2726918847,40421014,776747,2021-03-21 22:20:19.000,2021-03-21 22:20:19.000
2727640136,40428616,776747,2021-03-22 16:36:16.000,2021-03-22 16:36:16.000
2722368400,40393956,776747,2021-03-18 16:32:59.000,2021-03-18 16:32:59.000
2728035288,40422645,781806,2021-03-22 23:24:48.000,2021-03-22 23:24:48.000
2728771994,40437965,781806,2021-03-23 19:11:11.000,2021-03-23 19:11:11.000
2724649622,40391033,781806,2021-03-20 11:09:06.000,2021-03-20 11:09:06.000
2725948494,40417345,781806,2021-03-21 05:22:08.000,2021-03-21 05:22:08.000
2729231524,40417689,743600,2021-03-24 04:00:28.000,2021-03-24 04:00:28.000
2729053863,40440133,743600,2021-03-24 00:22:04.000,2021-03-24 00:22:04.000
2727534948,40425034,743600,2021-03-22 14:46:47.000,2021-03-22 14:46:47.000
2727584975,40428089,743600,2021-03-22 15:38:40.000,2021-03-22 15:38:40.000
2724615961,40409966,743600,2021-03-20 09:22:10.000,2021-03-20 09:22:10.000
2730055670,40447601,743600,2021-03-24 23:01:31.000,2021-03-24 23:01:31.000
2728780368,40434433,638952,2021-03-23 19:20:52.000,2021-03-23 19:20:52.000
2725461144,40409966,638952,2021-03-20 21:15:31.000,2021-03-20 21:15:31.000
2723142696,40398740,638952,2021-03-19 02:46:34.000,2021-03-19 02:46:34.000
2725594520,40412165,744119,2021-03-20 23:03:20.000,2021-03-20 23:03:20.000
2723746299,40391342,744119,2021-03-19 17:22:10.000,2021-03-19 17:22:10.000
2726362340,40402675,744119,2021-03-21 15:50:05.000,2021-03-21 15:50:05.000
2728211117,40432291,790631,,2021-03-23 02:19:05.000
2725733117,40415730,790631,2021-03-21 01:06:21.000,2021-03-21 01:06:21.000
2722446289,40394554,751797,2021-03-18 17:31:25.000,2021-03-18 17:31:25.000
2728588799,40436215,747243,2021-03-23 15:39:52.000,2021-03-23 15:39:52.000
2728511375,40435590,776585,2021-03-23 14:10:44.000,2021-03-23 14:10:44.000
2728223908,40433011,776585,2021-03-23 02:33:02.000,2021-03-23 02:33:02.000
2729736016,40402863,776585,2021-03-24 17:56:43.000,2021-03-24 17:56:43.000
2724490382,40408753,776585,2021-03-20 03:53:10.000,2021-03-20 03:53:10.000
2725192227,40397509,756367,2021-03-20 18:00:32.000,2021-03-20 18:00:32.000
2725925027,40417235,756367,2021-03-21 04:33:23.000,2021-03-21 04:33:23.000
2722923318,40397266,756367,2021-03-18 23:41:13.000,2021-03-18 23:41:13.000
2722728066,40395885,756367,2021-03-18 21:10:47.000,2021-03-18 21:10:47.000
2724099785,40395456,756367,2021-03-19 22:20:18.000,2021-03-19 22:20:18.000
2724108771,40390829,756367,2021-03-19 22:27:28.000,2021-03-19 22:27:28.000
2724163218,40390304,756367,2021-03-19 23:11:21.000,2021-03-19 23:11:21.000
2724183929,40406211,756367,2021-03-19 23:28:43.000,2021-03-19 23:28:43.000
2728279404,40433101,776747,2021-03-23 03:46:19.000,2021-03-23 03:46:19.000
2727335484,40426170,776747,2021-03-22 07:20:07.000,2021-03-22 07:20:07.000
2729035492,40408754,785913,2021-03-24 00:00:55.000,2021-03-24 00:00:55.000
2724193296,40406554,747243,2021-03-19 23:36:08.000,2021-03-19 23:36:08.000
2727167904,40424706,754539,2021-03-22 02:05:08.000,2021-03-22 02:05:08.000
2729159830,40411519,754539,2021-03-24 02:20:04.000,2021-03-24 02:20:04.000
2722555681,40395048,754539,2021-03-18 18:58:58.000,2021-03-18 18:58:58.000
2728586165,40415282,754539,2021-03-23 15:36:40.000,2021-03-23 15:36:40.000
2729893329,40439000,754539,2021-03-24 20:31:17.000,2021-03-24 20:31:17.000
2730043910,40447563,754539,2021-03-24 22:50:52.000,2021-03-24 22:50:52.000
2724642314,40391033,754539,2021-03-20 10:53:50.000,2021-03-20 10:53:50.000
2726087307,40418635,754539,2021-03-21 12:34:43.000,2021-03-21 12:34:43.000
2724828570,40392894,754539,,2021-03-20 14:04:40.000
2727335318,40418419,754539,2021-03-22 07:19:04.000,2021-03-22 07:19:04.000
2722997870,40397573,754539,2021-03-19 00:36:36.000,2021-03-19 00:36:36.000
2724640458,40406306,783063,2021-03-20 10:49:45.000,2021-03-20 10:49:45.000
2723459191,40399620,783063,2021-03-19 13:12:53.000,2021-03-19 13:12:53.000
2728203977,40432291,775361,,2021-03-23 02:11:23.000
2724631749,40410135,775361,2021-03-20 10:26:50.000,2021-03-20 10:26:50.000
2728695367,40436594,775361,2021-03-23 17:47:11.000,2021-03-23 17:47:11.000
2722200663,40392551,775361,2021-03-18 14:18:52.000,2021-03-18 14:18:52.000
2729145943,40401399,789430,2021-03-24 02:03:35.000,2021-03-24 02:03:35.000
2727352551,40426515,789757,2021-03-22 09:18:04.000,2021-03-22 09:18:04.000
2727299563,40425717,763741,2021-03-22 05:05:11.000,2021-03-22 05:05:11.000
2724578158,40409589,763741,2021-03-20 06:38:03.000,2021-03-20 06:38:03.000
2723861941,40396489,763741,2021-03-19 18:56:03.000,2021-03-19 18:56:03.000
2723897344,40403718,763741,2021-03-19 19:26:54.000,2021-03-19 19:26:54.000
2724062672,40399798,763741,2021-03-19 21:50:24.000,2021-03-19 21:50:24.000
2726552232,40420842,763741,2021-03-21 18:03:14.000,2021-03-21 18:03:14.000
2723161358,40393182,763741,2021-03-19 03:06:43.000,2021-03-19 03:06:43.000
2724333628,40407572,763741,2021-03-20 01:28:15.000,2021-03-20 01:28:15.000
2724365488,40407698,763741,2021-03-20 01:55:02.000,2021-03-20 01:55:02.000
2724401560,40407988,763741,2021-03-20 02:26:21.000,2021-03-20 02:26:21.000
2722178132,40393045,752518,2021-03-18 13:59:58.000,2021-03-18 13:59:58.000
2724787081,40392375,752518,2021-03-20 13:32:48.000,2021-03-20 13:32:48.000
2723282339,40392371,724416,2021-03-19 07:22:10.000,2021-03-19 07:22:10.000
